,0,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,-0.002646786,-0.002646788,-0.002646784,"[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",10,10,0.008493494,0.001947059,10,0.008493494,0.001947059,10,1.201229782,2.052794641,4.147728941,1.201229782,,1.201229782,2.052794641,4.147728941,1.201229782,,0.008493494,0.001947059,10,1.201229782,2.052794641,4.147728941,1.201229782,,6.24E-05,2.50103361,0.459631808,,6.24E-05,2.50103361,0.459631808,,6.24E-05,2.50103361,0.459631808,
28,28,-0.002440922,-0.002440925,-0.002440921,"[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",10,10,0.008328396,0.001822424,10,0.008328396,0.001822424,10,1.183769512,1.962338248,3.963184209,1.183769512,,1.183769512,1.962338248,3.963184209,1.183769512,,0.008328396,0.001822424,10,1.183769512,1.96E+00,3.963184209,1.183769512,,5.73E-05,2.517959597,0.412409544,,5.73E-05,2.517959597,0.412409544,,5.73E-05,2.517959597,0.412409544,
29,29,-0.00224062,-0.002240622,-0.002240619,"[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",10,10,0.008162321,0.001707184,10,0.008162321,0.001707184,10,1.185485196,1.909054505,3.854553902,1.185485196,,1.185485196,1.909054505,3.854553902,1.185485196,,0.008162321,0.001707184,10,1.185485196,1.909054505,3.854553902,1.185485196,,5.35E-05,2.568182457,0.375333193,,5.35E-05,2.568182457,0.375333193,,5.35E-05,2.568182457,0.375333193,
30,30,-0.002046256,-0.002046259,-0.002046256,"[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",10,10,0.007980423,0.001590815,10,0.007980423,0.001590815,10,1.193561942,1.847177673,3.728476,1.193561942,,1.193561942,1.847177673,3.728476,1.193561942,,0.007980423,0.001590815,10,1.193561942,1.847177673,3.728476,1.193561942,,4.94E-05,2.620744713,0.333028713,,4.94E-05,2.620744713,0.333028713,,4.94E-05,2.620744713,0.333028713,
31,31,-0.001857978,-0.001857978,-0.001857977,"[0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.007792003,0.001479913,10,0.007792003,0.001479913,10,1.183500572,1.737737901,3.505673132,1.183500572,,1.183500572,1.737737901,3.505673132,1.183500572,,0.007792003,0.001479913,10,1.183500572,1.737737901,3.505673132,1.183500572,,4.44E-05,2.641540415,0.268937268,,4.44E-05,2.641540415,0.268937268,,4.44E-05,2.641540415,0.268937268,
32,32,-0.001675046,-0.00167505,-0.001675046,"[0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.007631542,0.001393453,10,0.007631542,0.001393453,10,1.160619714,1.611175793,3.248310461,1.160619714,,1.160619714,1.611175793,3.248310461,1.160619714,,0.007631542,0.001393453,10,1.160619714,1.611175793,3.248310461,1.160619714,,3.96E-05,2.608189871,0.205360856,,3.96E-05,2.608189871,0.205360856,,3.96E-05,2.608189871,0.205360856,
33,33,-0.001496834,-0.001496836,-0.001496832,"[0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.00748052,0.001319019,10,0.00748052,0.001319019,10,1.128899338,1.469369394,2.960329253,1.128899338,,1.128899338,1.469369394,2.960329253,1.128899338,,0.00748052,0.001319019,10,1.128899338,1.469369394,2.960329253,1.128899338,,3.48E-05,2.445582664,0.174826082,,3.48E-05,2.445582664,0.174826082,,3.48E-05,2.445582664,0.174826082,
34,34,-0.001322938,-0.001322941,-0.001322937,"[0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.007338127,0.001255003,10,0.007338127,0.001255003,10,1.086564707,1.314236148,2.645744464,1.086564707,,1.086564707,1.314236148,2.645744464,1.086564707,,0.007338127,0.001255003,10,1.086564707,1.314236148,2.645744464,1.086564707,,3.01E-05,2.268026451,0.135450095,,3.01E-05,2.268026451,0.135450095,,3.01E-05,2.268026451,0.135450095,
35,35,-0.001152996,-0.001152999,-0.001152995,"[0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.007203645,0.001200036,10,0.007203645,0.001200036,10,1.031219448,1.147805167,2.3087849,1.031219448,,1.031219448,1.147805167,2.3087849,1.031219448,,0.007203645,0.001200036,10,1.031219448,1.147805167,2.3087849,1.031219448,,2.56E-05,2.052838415,0.096834311,,2.56E-05,2.052838415,0.096834311,,2.56E-05,2.052838415,0.096834311,
36,36,-0.000986764,-0.000986773,-0.000986772,"[0, 1.0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.007066533,0.001149373,10,0.007066533,0.001149373,10,0.948201009,0.952884374,1.914848634,0.948201009,,0.948201009,0.952884374,1.914848634,0.948201009,,0.007066533,0.001149373,10,0.948201009,0.952884374,1.914848634,0.948201009,,2.06E-05,1.699648417,0.093985268,,2.06E-05,1.699648417,0.093985268,,2.06E-05,1.699648417,0.093985268,
37,37,-0.000824074,-0.000824075,-0.000824074,"[0, 1.0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.00694601,0.00110917,10,0.00694601,0.00110917,10,0.837251643,0.778578423,1.563218691,0.778578423,,0.837251643,0.778578423,1.563218691,0.778578423,,0.00694601,0.00110917,10,0.837251643,0.778578423,1.563218691,0.778578423,,1.65E-05,1.386099516,0.084884704,,1.65E-05,1.386099516,0.084884704,,1.65E-05,1.386099516,0.084884704,
38,38,-0.000664493,-0.000664496,-0.000664492,"[0, 1.0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",10,10,0.006814889,0.001070235,10,0.006814889,0.001070235,10,0.784426704,0.700251332,1.405406183,0.700251332,,0.784426704,0.700251332,1.405406183,0.700251332,,0.006814889,0.001070235,10,0.784426704,0.700251332,1.405406183,0.700251332,,1.43E-05,1.293641116,0.053230507,,1.43E-05,1.293641116,0.053230507,,1.43E-05,1.293641116,0.053230507,
39,39,-0.00051038,-0.000510383,-0.000510378,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",10,10,0.00652719,0.000993823,10,0.00652719,0.000993823,10,0.746300197,0.603631515,1.21090674,0.603631515,,0.746300197,0.603631515,1.21090674,0.603631515,,0.00652719,0.000993823,10,0.746300197,0.603631515,1.21090674,0.603631515,,1.17E-05,1.091814136,0.066362401,,1.17E-05,1.091814136,0.066362401,,1.17E-05,1.091814136,0.066362401,
40,40,-0.000363204,-0.000363207,-0.000363203,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",10,10,0.006259993,0.000931214,10,0.006259993,0.000931214,10,0.718558342,0.527344887,1.0574707,0.527344887,,0.718558342,0.527344887,1.0574707,0.527344887,,0.006259993,0.000931214,10,0.718558342,0.527344887,1.0574707,0.527344887,,9.62E-06,1.030590176,0.01106391,,9.62E-06,1.030590176,0.01106391,,9.62E-06,1.030590176,0.01106391,
41,41,-0.000222881,-0.000222885,-0.000222876,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",10,10,0.005972782,0.000872338,10,0.005972782,0.000872338,10,0.698851744,0.450872724,0.903778309,0.450872724,,0.698851744,0.450872724,0.903778309,0.450872724,,0.005972782,0.000872338,10,0.698851744,0.450872724,0.903778309,0.450872724,,7.70E-06,0.876770243,0.015041567,,7.70E-06,0.876770243,0.015041567,,7.70E-06,0.876770243,0.015041567,
42,42,-8.92E-05,-8.92E-05,-8.92E-05,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",10,10,0.005698859,0.000823954,10,0.005698859,0.000823954,10,0.658987552,0.364407273,0.730142472,0.364407273,,0.658987552,0.364407273,0.730142472,0.364407273,,0.005698859,0.000823954,10,0.658987552,0.364407273,0.730142472,0.364407273,,5.98E-06,0.725938584,0.001007219,,5.98E-06,0.725938584,0.001007219,,5.98E-06,0.725938584,0.001007219,
43,43,3.80E-05,3.80E-05,3.80E-05,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.005415363,0.000781638,10,0.005415363,0.000781638,10,0.547003443,0.246551306,0.493710488,0.246551306,,0.547003443,0.246551306,0.493710488,0.246551306,,0.005415363,0.000781638,10,0.547003443,0.246551306,0.493710488,0.246551306,,3.81E-06,0.48354865,0.008775035,,3.81E-06,0.48354865,0.008775035,,3.81E-06,0.48354865,0.008775035,
44,44,0.000159099,0.000159097,0.000159101,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.005165462,0.000750717,10,0.005165462,0.000750717,10,0.319329454,0.116285297,0.232705817,0.116285297,,0.319329454,0.116285297,0.232705817,0.116285297,,0.005165462,0.000750717,10,0.319329454,0.116285297,0.232705817,0.116285297,,1.79E-06,0.235588111,0.004744977,,1.79E-06,0.235588111,0.004744977,,1.79E-06,0.235588111,0.004744977,
45,45,0.000274513,0.00027451,0.000274513,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.004882409,0.000722941,10,0.004882409,0.000722941,10,0.164593356,0.047760538,0.095543888,0.047760538,,0.164593356,0.047760538,0.095543888,0.047760538,,0.004882409,0.000722941,10,0.164593356,0.047760538,0.095543888,0.047760538,,7.19E-07,0.097241684,0.003094784,,7.19E-07,0.097241684,0.003094784,,7.19E-07,0.097241684,0.003094784,
46,46,0.000382366,0.000382344,0.000382346,"[0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.004486732,0.00069316,10,0.004486732,0.00069316,10,0.122401402,0.025214269,0.050434896,0.025214269,,0.122401402,0.025214269,0.050434896,0.025214269,,0.004486732,0.00069316,10,0.122401402,0.025214269,0.050434896,0.025214269,,7.27E-07,0.056033239,0.01369148,,7.27E-07,0.056033239,0.01369148,,7.27E-07,0.056033239,0.01369148,
47,47,0.000480837,0.000480834,0.000480838,"[0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.003991674,0.000667191,10,0.003991674,0.000667191,10,0.000295575,3.68E-05,7.36E-05,3.68E-05,,0.000295575,3.68E-05,7.36E-05,3.68E-05,,0.003991674,0.000667191,10,0.000295575,3.68E-05,7.36E-05,3.68E-05,,1.29E-06,0.008123611,0.032317268,,1.29E-06,0.008123611,0.032317268,,1.29E-06,0.008123611,0.032317268,
48,48,0.000569361,0.00056803,0.000568035,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",9,9,0.003347659,0.000648341,9,0.003347659,0.000648341,9,0.565251096,0.028600736,0.057209652,0.028600736,,0.565251096,0.028600736,0.057209652,0.028600736,,0.00323715,0.000647045,10,1.824696039,0.077361409,0.154782665,0.077361409,,1.51E-06,0.061479993,0.043409439,,1.51E-06,0.061479993,0.043409439,,1.00E-06,0.15474967,0.002619588,
49,49,0.000642257,0.000642255,0.000642259,"[0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,0.002784534,0.000642258,10,0.002784534,0.000642258,10,0.182391403,6.08E-05,0.000121515,6.08E-05,,0.182391403,6.08E-05,0.000121515,6.08E-05,,0.002784534,0.000642258,10,0.182391403,6.08E-05,0.000121515,6.08E-05,,1.98E-07,0.000124561,0.007099931,,1.98E-07,0.000124561,0.007099931,,1.98E-07,0.000124561,0.007099931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
